,skip,arch,host,distro,release,pkg,file,path,count
111,False,amd64,ubuntu-stable,noble,multiple,gz-math7,libgz-math7-eigen3-dev_7.5.1-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-math7/libgz-math7-eigen3-dev_7.5.1-1%7enoble_amd64.deb,2591
112,False,amd64,ubuntu-stable,noble,harmonic,gz-rendering8,libgz-rendering8-core-dev_8.2.3-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-rendering8/libgz-rendering8-core-dev_8.2.3-1%7enoble_amd64.deb,2871
113,False,amd64,ubuntu,bionic,dome,ignition-physics3,libignition-physics3-tpelib_3.4.1-1~bionic_amd64.deb,/gazebo/ubuntu/pool/main/i/ignition-physics3/libignition-physics3-tpelib_3.4.1-1~bionic_amd64.deb,5
114,False,amd64,ubuntu-stable,noble,harmonic,gz-rendering8,libgz-rendering8-ogre1_8.2.3-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-rendering8/libgz-rendering8-ogre1_8.2.3-1%7enoble_amd64.deb,2867
115,False,amd64,ubuntu-stable,noble,harmonic,gz-rendering8,libgz-rendering8-ogre1-dev_8.2.3-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-rendering8/libgz-rendering8-ogre1-dev_8.2.3-1%7enoble_amd64.deb,2859
116,False,amd64,ubuntu-stable,noble,harmonic,gz-transport13,libgz-transport13-core-dev_13.5.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-transport13/libgz-transport13-core-dev_13.5.0-1%7enoble_amd64.deb,2828
117,False,amd64,ubuntu-stable,noble,harmonic,gz-transport13,libgz-transport13-log_13.5.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-transport13/libgz-transport13-log_13.5.0-1%7enoble_amd64.deb,2827
118,False,amd64,ubuntu-stable,noble,harmonic,gz-transport13,libgz-transport13-log-dev_13.5.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-transport13/libgz-transport13-log-dev_13.5.0-1%7enoble_amd64.deb,2824
119,False,amd64,ubuntu-stable,noble,harmonic,gz-transport13,libgz-transport13-parameters_13.5.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-transport13/libgz-transport13-parameters_13.5.0-1%7enoble_amd64.deb,2827
120,False,amd64,ubuntu-stable,noble,harmonic,gz-transport13,libgz-transport13-parameters-dev_13.5.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-transport13/libgz-transport13-parameters-dev_13.5.0-1%7enoble_amd64.deb,2824
121,False,amd64,ubuntu-stable,noble,harmonic,gz-transport13,libgz-transport13-dev_13.5.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-transport13/libgz-transport13-dev_13.5.0-1%7enoble_amd64.deb,2828
122,False,amd64,ubuntu-stable,noble,harmonic,gz-gui8,libgz-gui8-dev_8.4.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-gui8/libgz-gui8-dev_8.4.0-1%7enoble_amd64.deb,2557
123,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7_7.6.0-1%7enoble_amd64.deb,2737
124,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-core-dev_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-core-dev_7.6.0-1%7enoble_amd64.deb,2735
125,False,,ubuntu-stable,noble,jetty,sdformat14,sdformat14-sdf_14.8.0-1%7enoble_all.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/sdformat14-sdf_14.8.0-1%7enoble_all.deb,3790
126,False,amd64,ubuntu-stable,noble,jetty,sdformat14,libsdformat14_14.8.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14_14.8.0-1%7enoble_amd64.deb,2993
127,False,amd64,ubuntu-stable,noble,jetty,sdformat14,libsdformat14-dev_14.8.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/libsdformat14-dev_14.8.0-1%7enoble_amd64.deb,2989
128,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-sdf-dev_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-sdf-dev_7.6.0-1%7enoble_amd64.deb,2732
129,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-mesh-dev_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-mesh-dev_7.6.0-1%7enoble_amd64.deb,2730
130,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-bullet_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-bullet_7.6.0-1%7enoble_amd64.deb,2727
131,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-bullet-dev_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-bullet-dev_7.6.0-1%7enoble_amd64.deb,2731
132,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-heightmap-dev_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-heightmap-dev_7.6.0-1%7enoble_amd64.deb,2730
133,False,amd64,ubuntu-stable,noble,jetty,dart,libdart-core%2bcollisions%2bodelcpsolver6.13_6.13.2%2bds1-1%7eosrf2%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/d/dart/libdart-core%2bcollisions%2bodelcpsolver6.13_6.13.2%2bds1-1%7eosrf2%7enoble_amd64.deb,2802
134,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-dartsim_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-dartsim_7.6.0-1%7enoble_amd64.deb,2727
135,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-dartsim-dev_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-dartsim-dev_7.6.0-1%7enoble_amd64.deb,2731
136,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-tpelib_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-tpelib_7.6.0-1%7enoble_amd64.deb,2726
137,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-tpe_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-tpe_7.6.0-1%7enoble_amd64.deb,2726
138,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-tpe-dev_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-tpe-dev_7.6.0-1%7enoble_amd64.deb,2733
139,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-tpelib-dev_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-tpelib-dev_7.6.0-1%7enoble_amd64.deb,2728
140,False,amd64,ubuntu-stable,noble,harmonic,gz-physics7,libgz-physics7-dev_7.6.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-physics7/libgz-physics7-dev_7.6.0-1%7enoble_amd64.deb,2736
141,False,amd64,ubuntu-stable,noble,jetty,ogre-next-2.3,libogre-next-2.3.0_2.3.1-9osrf%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/o/ogre-next-2.3/libogre-next-2.3.0_2.3.1-9osrf%7enoble_amd64.deb,3219
142,False,amd64,ubuntu-stable,noble,jetty,ogre-next-2.3,libogre-next-2.3-dev_2.3.1-9osrf%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/o/ogre-next-2.3/libogre-next-2.3-dev_2.3.1-9osrf%7enoble_amd64.deb,3216
143,False,amd64,ubuntu-stable,noble,harmonic,gz-rendering8,libgz-rendering8-ogre2_8.2.3-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-rendering8/libgz-rendering8-ogre2_8.2.3-1%7enoble_amd64.deb,2860
144,False,amd64,ubuntu-stable,noble,harmonic,gz-rendering8,libgz-rendering8-ogre2-dev_8.2.3-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-rendering8/libgz-rendering8-ogre2-dev_8.2.3-1%7enoble_amd64.deb,2853
145,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8_8.2.2-1%7enoble_amd64.deb,2552
146,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-core-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-core-dev_8.2.2-1%7enoble_amd64.deb,2550
147,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-air-pressure_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-air-pressure_8.2.2-1%7enoble_amd64.deb,2551
148,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-air-pressure-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-air-pressure-dev_8.2.2-1%7enoble_amd64.deb,2550
149,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-air-speed_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-air-speed_8.2.2-1%7enoble_amd64.deb,2551
150,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-air-speed-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-air-speed-dev_8.2.2-1%7enoble_amd64.deb,2550
151,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-altimeter_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-altimeter_8.2.2-1%7enoble_amd64.deb,2551
152,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-altimeter-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-altimeter-dev_8.2.2-1%7enoble_amd64.deb,2550
153,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-rendering_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-rendering_8.2.2-1%7enoble_amd64.deb,2551
154,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-camera_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-camera_8.2.2-1%7enoble_amd64.deb,2549
155,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-boundingbox-camera_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-boundingbox-camera_8.2.2-1%7enoble_amd64.deb,2549
156,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-boundingbox-camera-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-boundingbox-camera-dev_8.2.2-1%7enoble_amd64.deb,2548
157,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-camera-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-camera-dev_8.2.2-1%7enoble_amd64.deb,2548
158,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-depth-camera_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-depth-camera_8.2.2-1%7enoble_amd64.deb,2549
159,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-depth-camera-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-depth-camera-dev_8.2.2-1%7enoble_amd64.deb,2548
160,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-dvl_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-dvl_8.2.2-1%7enoble_amd64.deb,2550
161,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-dvl-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-dvl-dev_8.2.2-1%7enoble_amd64.deb,2549
162,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-force-torque_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-force-torque_8.2.2-1%7enoble_amd64.deb,2550
163,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-force-torque-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-force-torque-dev_8.2.2-1%7enoble_amd64.deb,2549
164,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-imu_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-imu_8.2.2-1%7enoble_amd64.deb,2550
165,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-imu-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-imu-dev_8.2.2-1%7enoble_amd64.deb,2549
166,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-lidar_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-lidar_8.2.2-1%7enoble_amd64.deb,2550
167,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-lidar-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-lidar-dev_8.2.2-1%7enoble_amd64.deb,2549
168,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-gpu-lidar_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-gpu-lidar_8.2.2-1%7enoble_amd64.deb,2550
169,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-gpu-lidar-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-gpu-lidar-dev_8.2.2-1%7enoble_amd64.deb,2549
170,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-logical-camera_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-logical-camera_8.2.2-1%7enoble_amd64.deb,2549
171,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-logical-camera-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-logical-camera-dev_8.2.2-1%7enoble_amd64.deb,2547
172,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-magnetometer_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-magnetometer_8.2.2-1%7enoble_amd64.deb,2548
173,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-magnetometer-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-magnetometer-dev_8.2.2-1%7enoble_amd64.deb,2547
174,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-navsat_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-navsat_8.2.2-1%7enoble_amd64.deb,2548
175,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-navsat-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-navsat-dev_8.2.2-1%7enoble_amd64.deb,2547
176,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-rendering-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-rendering-dev_8.2.2-1%7enoble_amd64.deb,2547
177,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-rgbd-camera_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-rgbd-camera_8.2.2-1%7enoble_amd64.deb,2548
178,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-rgbd-camera-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-rgbd-camera-dev_8.2.2-1%7enoble_amd64.deb,2547
179,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-segmentation-camera_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-segmentation-camera_8.2.2-1%7enoble_amd64.deb,2548
180,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-segmentation-camera-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-segmentation-camera-dev_8.2.2-1%7enoble_amd64.deb,2547
181,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-thermal-camera_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-thermal-camera_8.2.2-1%7enoble_amd64.deb,2548
182,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-thermal-camera-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-thermal-camera-dev_8.2.2-1%7enoble_amd64.deb,2547
183,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-wide-angle-camera_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-wide-angle-camera_8.2.2-1%7enoble_amd64.deb,2548
184,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-wide-angle-camera-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-wide-angle-camera-dev_8.2.2-1%7enoble_amd64.deb,2547
185,False,amd64,ubuntu-stable,noble,harmonic,gz-sensors8,libgz-sensors8-dev_8.2.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sensors8/libgz-sensors8-dev_8.2.2-1%7enoble_amd64.deb,2550
186,False,amd64,ubuntu-stable,noble,harmonic,gz-rendering8,libgz-rendering8-dev_8.2.3-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-rendering8/libgz-rendering8-dev_8.2.3-1%7enoble_amd64.deb,2852
187,False,amd64,ubuntu-stable,noble,harmonic,gz-sim8,libgz-sim8_8.10.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sim8/libgz-sim8_8.10.0-1%7enoble_amd64.deb,2748
188,False,amd64,ubuntu-stable,noble,harmonic,gz-sim8,libgz-sim8-plugins_8.10.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sim8/libgz-sim8-plugins_8.10.0-1%7enoble_amd64.deb,2738
189,False,amd64,ubuntu-stable,noble,harmonic,gz-sim8,libgz-sim8-dev_8.10.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sim8/libgz-sim8-dev_8.10.0-1%7enoble_amd64.deb,2733
190,False,amd64,ubuntu-stable,noble,harmonic,gz-launch7,libgz-launch7_7.1.1-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-launch7/libgz-launch7_7.1.1-1%7enoble_amd64.deb,2493
191,False,amd64,ubuntu-stable,noble,harmonic,gz-launch7,libgz-launch7-dev_7.1.1-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-launch7/libgz-launch7-dev_7.1.1-1%7enoble_amd64.deb,2494
192,False,amd64,ubuntu-stable,noble,harmonic,gz-launch7,gz-launch7-cli_7.1.1-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-launch7/gz-launch7-cli_7.1.1-1%7enoble_amd64.deb,2494
193,False,amd64,ubuntu-stable,noble,multiple,gz-plugin2,gz-plugin2-cli_2.0.4-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-plugin2/gz-plugin2-cli_2.0.4-1%7enoble_amd64.deb,2576
194,False,amd64,ubuntu-stable,noble,harmonic,gz-sim8,gz-sim8-cli_8.10.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sim8/gz-sim8-cli_8.10.0-1%7enoble_amd64.deb,2729
195,False,amd64,ubuntu-stable,noble,harmonic,gz-transport13,gz-transport13-cli_13.5.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-transport13/gz-transport13-cli_13.5.0-1%7enoble_amd64.deb,2869
196,False,amd64,ubuntu-stable,noble,multiple,gz-math7,python3-gz-math7_7.5.1-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-math7/python3-gz-math7_7.5.1-1%7enoble_amd64.deb,2534
197,False,amd64,ubuntu-stable,noble,harmonic,gz-msgs10,python3-gz-msgs10_10.3.2-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-msgs10/python3-gz-msgs10_10.3.2-1%7enoble_amd64.deb,2646
198,False,amd64,ubuntu-stable,noble,harmonic,gz-transport13,python3-gz-transport13_13.5.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-transport13/python3-gz-transport13_13.5.0-1%7enoble_amd64.deb,2814
199,False,amd64,ubuntu-stable,noble,jetty,sdformat14,python3-sdformat14_14.8.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/s/sdformat14/python3-sdformat14_14.8.0-1%7enoble_amd64.deb,2567
200,False,amd64,ubuntu-stable,noble,harmonic,gz-sim8,python3-gz-sim8_8.10.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-sim8/python3-gz-sim8_8.10.0-1%7enoble_amd64.deb,2716
201,False,amd64,ubuntu-stable,noble,harmonic,gz-harmonic,gz-harmonic_1.0.0-1%7enoble_amd64.deb,/gazebo/ubuntu-stable/pool/main/g/gz-harmonic/gz-harmonic_1.0.0-1%7enoble_amd64.deb,2465
202,False,,ubuntu,noble,,,,/gazebo/ubuntu/dists/noble/,26
203,False,,ubuntu,focal,fortress,ignition-launch5,ignition-launch5_5.3.0-1~focal.dsc,/gazebo/ubuntu/pool/main/i/ignition-launch5/ignition-launch5_5.3.0-1~focal.dsc,8
204,False,,ubuntu-testing,,harmonic,gz-physics7,,/gazebo/ubuntu-testing/pool/main/g/gz-physics7/,15
205,False,,ubuntu-stable,xenial,jetty,ignition-fuel-tools1,ignition-fuel-tools1_1.2.0-1~xenial.dsc,/gazebo/ubuntu-stable/pool/main/i/ignition-fuel-tools1/ignition-fuel-tools1_1.2.0-1~xenial.dsc,8
206,True,,,xenial,,,InRelease,/gazebo/ubuntu-stable/dists/xenial/InRelease,163
207,False,,ubuntu-stable,xenial,,,,/gazebo/ubuntu-stable/dists/xenial/main/binary-amd64/Packages.gz,111
208,False,arm64,ubuntu,bionic,dome,ignition-physics3,libignition-physics3-tpelib_3.4.1-1~bionic_arm64.deb,/gazebo/ubuntu/pool/main/i/ignition-physics3/libignition-physics3-tpelib_3.4.1-1~bionic_arm64.deb,5
209,False,,ubuntu-stable,bionic,jetty,ros-melodic-gazebo-ros,ros-melodic-gazebo-ros_2.8.7-1bionic.dsc,/gazebo/ubuntu-stable/pool/main/r/ros-melodic-gazebo-ros/ros-melodic-gazebo-ros_2.8.7-1bionic.dsc,7
210,False,i386,ubuntu,bionic,dome,ignition-physics3,libignition-physics3-tpelib_3.4.1-1~bionic_i386.deb,/gazebo/ubuntu/pool/main/i/ignition-physics3/libignition-physics3-tpelib_3.4.1-1~bionic_i386.deb,6
211,False,,ubuntu-stable,noble,harmonic,gz-launch7,gz-launch7_7.1.1-1~noble.dsc,/gazebo/ubuntu-stable/pool/main/g/gz-launch7/gz-launch7_7.1.1-1~noble.dsc,10
212,False,amd64,ubuntu,focal,dome,ignition-physics3,libignition-physics3-tpelib_3.4.1-1~focal_amd64.deb,/gazebo/ubuntu/pool/main/i/ignition-physics3/libignition-physics3-tpelib_3.4.1-1~focal_amd64.deb,5
213,False,,ubuntu-stable,bionic,citadel,ignition-sensors3,ignition-sensors3_3.5.0-1~bionic.dsc,/gazebo/ubuntu-stable/pool/main/i/ignition-sensors3/ignition-sensors3_3.5.0-1~bionic.dsc,9
214,False,,ubuntu-stable,bionic,edifice,ignition-gui5,ignition-gui5_5.5.0-1~bionic.dsc,/gazebo/ubuntu-stable/pool/main/i/ignition-gui5/ignition-gui5_5.5.0-1~bionic.dsc,8
215,False,,ubuntu-stable,artful,,,,/gazebo/ubuntu-stable/dists/artful/main/binary-i386/Release,11
216,False,arm64,ubuntu,focal,dome,ignition-physics3,libignition-physics3-tpelib_3.4.1-1~focal_arm64.deb,/gazebo/ubuntu/pool/main/i/ignition-physics3/libignition-physics3-tpelib_3.4.1-1~focal_arm64.deb,5
217,False,,ubuntu-stable,,,,,/gazebo/ubuntu-stable/lists/packages%255Fofficial_raring_main_i386_Packages,9
218,False,,ubuntu-mentor2,trusty,,,,/gazebo/ubuntu-mentor2/dists/trusty/main/source/Release,11
219,True,,,jammy,,,InRelease,/gazebo/ubuntu/dists/jammy/InRelease,492
220,False,,debian-prerelease,bullseye,,,,/gazebo/debian-prerelease/dists/bullseye/Release,8
221,False,armhf,ubuntu,focal,dome,ignition-physics3,libignition-physics3-tpelib_3.4.1-1~focal_armhf.deb,/gazebo/ubuntu/pool/main/i/ignition-physics3/libignition-physics3-tpelib_3.4.1-1~focal_armhf.deb,5
222,False,,ubuntu,jammy,,,,/gazebo/ubuntu/dists/jammy/main/binary-amd64/Packages.gz,205
